,0,1,2,3
1147,gabizinha,@gabturquetti,2016-10-03T20:45:50.000Z,"eu vou segunda pra começar a fazer as burocracias, e se tudo der certo, final do mês eu já coloco! e acabo com esse veneno"
1148,gabizinha,@gabturquetti,2016-10-03T20:45:13.000Z,ai ieda você é um anjo!!!!! kkkk
1149,ohana,@privetohan,2016-10-06T02:26:50.000Z,No primeiro semestre de aero aprendi que
1150,gabizinha,@gabturquetti,2016-10-06T02:35:45.000Z,e olha que eu nem preciso fazer engenharia aeroespacial pra saber disso kkkkkkkkk
1151,gabizinha,@gabturquetti,2016-10-06T02:08:39.000Z,"Em resposta a 
@surfinbird_qual? aquele que fica embaixo?"
1152,kaly uchis da asa norte,@a_forasteira,2016-10-04T12:43:24.000Z,"Em resposta a 
@gabturquettikkkkkkkk, to suave miga e vc??"
1153,gabizinha,@gabturquetti,2016-10-04T12:43:51.000Z,com muito sonoooooooooooo kkkkkkk
1154,gabizinha,@gabturquetti,2016-10-04T12:42:57.000Z,"Em resposta a 
@a_forasteiracomo ta miga?"
1155,gabizinha,@gabturquetti,2016-10-04T12:42:38.000Z,"Em resposta a 
@a_forasteiraserio miga kkkkkkkkkkk complexo"
1156,gabizinha,@gabturquetti,2016-10-04T12:06:18.000Z,"ela pode ser ate fofa, mas a aula dela é completamente desnecessaria"
1157,gabizinha,@gabturquetti,2016-10-04T12:06:03.000Z,essa aula da prof monica deveria ser cancelada
1158,gabizinha,@gabturquetti,2016-10-03T20:45:50.000Z,"eu vou segunda pra começar a fazer as burocracias, e se tudo der certo, final do mês eu já coloco! e acabo com esse veneno"
1159,gabizinha,@gabturquetti,2016-10-03T20:45:13.000Z,ai ieda você é um anjo!!!!! kkkk
1160,gabizinha,@gabturquetti,2016-10-03T14:29:01.000Z,"ai nao sei se é ela, ou se é o corpo da pessoa kkk"
1161,gabizinha,@gabturquetti,2016-10-03T14:28:48.000Z,"essa médica parece ok com quem é nulipara, e parece que teve bastante gente que colocou com ela mas teve gnt que precisou tirar"
1162,gabizinha,@gabturquetti,2016-10-03T14:27:08.000Z,eu ainda nao fui nela! mas já pediram pra eu levar os meus exames quando fui fazer check up no começo do ano!!
1163,gabizinha,@gabturquetti,2016-10-03T14:25:31.000Z,"naooo kk mas tudo bem! Desculpa estar estourando sua paciencia, é que eu realmente to nervosa kkk"
1164,gabizinha,@gabturquetti,2016-10-03T14:11:45.000Z,"@iedamariaff ieda do céu me ajuda kkk qual foi a clinica que você foi pra colocar o diu? marquei na clinica amego, to num ca-ga-ço"
1165,naluisa,@analuiiiiiisa,2016-09-26T18:39:13.000Z,"Em resposta a 
@gabturquettivei  nao vai estar"
1166,gabizinha,@gabturquetti,2016-09-26T18:47:50.000Z,esperança é a ultima que morreeee
1167,naluisa,@analuiiiiiisa,2016-09-26T09:53:18.000Z,Tranco biofísica antes da prova e me arrependo por não ter feito a prova; ou tranco depois da prova e me arrependo por ter passado vergonha?
1168,gabizinha,@gabturquetti,2016-09-26T18:12:45.000Z,tranca depois da prova pq vai que acontece um milagre e a prova ta facil kkkkkkkk
1169,ohana,@privetohan,2016-09-20T22:00:52.000Z,"Em resposta a 
@gabturquettivamos por a fofoca e a matéria em dia "
1170,gabizinha,@gabturquetti,2016-09-21T00:39:53.000Z,vamos! parece que a bce ta fechada! mas to estudando frenética todos os dias pq to pegando um demônio de materia que ta foda
1171,Manuela,@manuelaamaral,2016-09-20T23:14:58.000Z,"Em resposta a 
@gabturquettiinicie, é maravilhoso"
1172,gabizinha,@gabturquetti,2016-09-21T00:39:18.000Z,simm! irei! sempre foi meu sonho
1173,gabizinha,@gabturquetti,2016-09-21T00:38:40.000Z,"Em resposta a 
@surfinbird_
 e 
@likeaweirdd+"
1174,gabizinha,@gabturquetti,2013-06-29T12:13:25.000Z,"Bom dia faces 
@likeaweird
 @surfinbird_"
1175,gabizinha,@gabturquetti,2016-09-20T19:05:57.000Z,OPA BOM DIA FACES
1176,gabizinha,@gabturquetti,2016-09-20T19:03:26.000Z,"Em resposta a 
@gabturquettiSDDS"
1177,gabizinha,@gabturquetti,2016-09-20T17:16:02.000Z,pra que ler artigo se eu posso descobrir como passar os mission cards do pokemon shuffle?
1178,wandLinha,@wandLinha,2016-09-20T13:41:22.000Z,"Em resposta a 
@gabturquettiamiga QUE"
1179,gabizinha,@gabturquetti,2016-09-20T17:15:27.000Z,sim miga kkk ainda serei biologa
1180,gabizinha,@gabturquetti,2016-09-20T00:03:12.000Z,"se tem uma matéria do ensino médio que eu nunca superei foi biologia e a prof marine, sdds"
1181,gabizinha,@gabturquetti,2016-09-20T00:02:45.000Z,aguardando ansiosamente para 2024 para finalmente iniciar minha graduação em biologia
1182,gabizinha,@gabturquetti,2016-09-20T19:05:57.000Z,OPA BOM DIA FACES
1183,gabizinha,@gabturquetti,2016-09-20T19:03:26.000Z,"Em resposta a 
@gabturquettiSDDS"
1184,gabizinha,@gabturquetti,2016-09-20T17:16:02.000Z,pra que ler artigo se eu posso descobrir como passar os mission cards do pokemon shuffle?
1185,wandLinha,@wandLinha,2016-09-20T13:41:22.000Z,"Em resposta a 
@gabturquettiamiga QUE"
1186,gabizinha,@gabturquetti,2016-09-20T17:15:27.000Z,sim miga kkk ainda serei biologa
1187,gabizinha,@gabturquetti,2016-09-20T00:03:12.000Z,"se tem uma matéria do ensino médio que eu nunca superei foi biologia e a prof marine, sdds"
1188,gabizinha,@gabturquetti,2016-09-20T00:02:45.000Z,aguardando ansiosamente para 2024 para finalmente iniciar minha graduação em biologia
1189,gabizinha,@gabturquetti,2016-09-20T00:00:30.000Z,"Em resposta a 
@gabichaves_to quase mandando um word em branco"
1190,gabizinha,@gabturquetti,2016-09-16T15:46:11.000Z,tira prints quero ver kkkkkkk
1191,gabizinha,@gabturquetti,2016-09-16T13:39:26.000Z,Suando frio tentando fazer nascer o primeiro parágrafo do tcc
1192,gabizinha,@gabturquetti,2016-09-13T03:40:28.000Z,a aula começa 8:20 e vai até 8:50
1193,gabizinha,@gabturquetti,2016-09-13T03:40:14.000Z,"Amanha tenho aula da monica, mas nem vou me dar ao trabalho de chegar as 8h"
1194,gabizinha,@gabturquetti,2016-09-12T19:21:49.000Z,sim! aquele marsala da dailus é um sonho! mas é jogar $$ suado fora
1195,gabizinha,@gabturquetti,2016-09-12T11:21:11.000Z,"Em resposta a 
@gabturquettie os da vult tb!!!!!!!"
1196,gabizinha,@gabturquetti,2016-09-12T11:17:56.000Z,"Em resposta a 
@gabturquettivalem* da qdb eu tenho um só, só o sucesso kk e da koloss eu tenho dois e tem um deles que se chama marsala que é lyndo"
1197,gabizinha,@gabturquetti,2016-09-12T11:16:51.000Z,qq eu fiz pra merecer isso deus
1198,gabizinha,@gabturquetti,2016-09-12T11:16:37.000Z,socorro e essa dor no pulso?
1199,gabizinha,@gabturquetti,2016-09-12T11:16:01.000Z,"eu tenho um da ricosti! Cor charme!! é esse? kk os da koloss e da quem disse berenice são incriveis miga, nesses vale a pena"
1200,gabizinha,@gabturquetti,2016-09-12T11:15:14.000Z,"continua uma bosta então né? nossa horrivel! Esfarela, ai sua boca vai ficando sem batom em uns pedaços kkkkk"
1201,wandLinha,@wandLinha,2016-09-12T03:34:10.000Z,"oi, cabelo
seca logo pra eu saber se ficou bom ou uma bosta"
1202,gabizinha,@gabturquetti,2016-09-12T04:02:25.000Z,ficou bom! certeza
1203,wandLinha,@wandLinha,2016-09-12T03:25:10.000Z,"Em resposta a 
@gabturquettiuai
achei que abria nos domingos... deve ser até um certo horário"
1204,gabizinha,@gabturquetti,2016-09-12T04:01:05.000Z,"abre menina, nao abre amanha kkkkkkkkkkkkkk"
1205,gabizinha,@gabturquetti,2016-09-12T03:19:17.000Z,@iedamariaff só que meu histórico com a dailus é uma tristeza kk ele ainda esfarela?
1206,gabizinha,@gabturquetti,2016-09-12T03:18:56.000Z,"@iedamariaff ieda, xo te perguntar kk aquele batom que voce ta 100% do tempo é o marsala da dailus? Tô loka pra comprar esse batonzinho"
1207,gabizinha,@gabturquetti,2016-09-12T03:17:58.000Z,preciso de dinheiro migos!! comprem minhas coisinhas
1208,gabizinha,@gabturquetti,2016-09-12T02:23:50.000Z,acho uma sacanagem a feira dos importados fechar no meu unico dia 100% livre da semana
1209,gabizinha,@gabturquetti,2016-09-12T01:27:08.000Z,ler artigo agora vai ser ó: uma belezinha
1210,gabizinha,@gabturquetti,2016-09-12T01:26:53.000Z,tô me sentindo muito profissional com dois monitores
1211,gabizinha,@gabturquetti,2016-09-04T12:47:36.000Z,"@gabichaves_
 miga meu cel ta longe. Nossas obrigações além da prova de estrutural, é so o resumo da monica?"
1212,gabizinha,@gabturquetti,2016-09-01T23:59:51.000Z,"Em resposta a 
@gabichaves_é bom que use mesmo pq agora se a gente quiser tomar água tem que ir ou pro anf 8 ou o 14"
1213,gabizinha,@gabturquetti,2016-09-01T23:59:07.000Z,"Em resposta a 
@gabichaves_kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
1214,gabizinha,@gabturquetti,2016-09-01T23:48:57.000Z,"Em resposta a 
@matheusloggialogico que ela ta no bar bebendo, ela é geóloga!"
1215,gabizinha,@gabturquetti,2016-09-12T03:19:17.000Z,@iedamariaff só que meu histórico com a dailus é uma tristeza kk ele ainda esfarela?
1216,gabizinha,@gabturquetti,2016-09-12T03:18:56.000Z,"@iedamariaff ieda, xo te perguntar kk aquele batom que voce ta 100% do tempo é o marsala da dailus? Tô loka pra comprar esse batonzinho"
1217,gabizinha,@gabturquetti,2016-09-12T03:17:58.000Z,preciso de dinheiro migos!! comprem minhas coisinhas
1218,gabizinha,@gabturquetti,2016-09-12T02:23:50.000Z,acho uma sacanagem a feira dos importados fechar no meu unico dia 100% livre da semana
1219,gabizinha,@gabturquetti,2016-09-12T01:27:08.000Z,ler artigo agora vai ser ó: uma belezinha
1220,gabizinha,@gabturquetti,2016-09-12T01:26:53.000Z,tô me sentindo muito profissional com dois monitores
1221,gabizinha,@gabturquetti,2016-09-04T12:47:36.000Z,"@gabichaves_
 miga meu cel ta longe. Nossas obrigações além da prova de estrutural, é so o resumo da monica?"
1222,gabizinha,@gabturquetti,2016-09-01T23:59:51.000Z,"Em resposta a 
@gabichaves_é bom que use mesmo pq agora se a gente quiser tomar água tem que ir ou pro anf 8 ou o 14"
1223,gabizinha,@gabturquetti,2016-09-01T23:59:07.000Z,"Em resposta a 
@gabichaves_kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
1224,gabizinha,@gabturquetti,2016-09-01T23:48:57.000Z,"Em resposta a 
@matheusloggialogico que ela ta no bar bebendo, ela é geóloga!"
1225,gabizinha,@gabturquetti,2016-09-01T23:46:45.000Z,Campanha: Marcia conserta os bebedouros do IG!
1226,gabizinha,@gabturquetti,2016-09-01T21:00:08.000Z,"vindo de quem é do instituto da nova reitora, espero não me decepcionar"
1227,wandLinha,@wandLinha,2016-09-01T03:31:44.000Z,"mano
que ansiedadeeeeee
só queria avançar o tempo logo"
1228,gabizinha,@gabturquetti,2016-09-01T03:37:06.000Z,vida podia ser tipo the sims que vc controla a velocidade
1229,gabizinha,@gabturquetti,2016-08-31T00:36:28.000Z,"ah nem :/ isso!! mas fica tranquila que ta tudo certo!! Se prepara que quando eu colocar o meu, vou te chamar toda hora kkkk"
1230,gabizinha,@gabturquetti,2016-08-30T02:58:46.000Z,na geophysics e geologia nao é diferente kk
1231,gabizinha,@gabturquetti,2016-08-30T01:58:20.000Z,a água tá ai pra foder toda e qualquer profissão kkkkk
1232,gabizinha,@gabturquetti,2016-08-30T01:53:42.000Z,pena que eu não sou a pessoa adequada visto que né kkk ficou mais tranquila?
1233,gabizinha,@gabturquetti,2016-08-29T13:55:52.000Z,"é o diu né? eu vi seu post :( Eu to querendo colocar, mas já tô repensando"
1234,gabizinha,@gabturquetti,2016-08-29T13:51:14.000Z,continue assim pessoal! Desistindo das matérias no primeiro mês de aula!
1235,gabizinha,@gabturquetti,2016-08-29T13:50:12.000Z,incrível como estamos na ultima semana do mês e a internet da unb já melhorou MUITO
1236,gabizinha,@gabturquetti,2016-08-29T02:32:48.000Z,"Em resposta a 
@gabichaves_NAO TEM NECESSIDADE AQUELE MONTE DE EQUAÇÃO"
1237,gabizinha,@gabturquetti,2016-08-27T01:53:24.000Z,"tem que correr dos comentários, dá vontade de chorar!!"
1238,gabizinha,@gabturquetti,2016-08-15T02:21:46.000Z,amanhã é dia de processar dado de multifeixee
1239,gabizinha,@gabturquetti,2016-08-15T02:20:19.000Z,"Em resposta a 
@gabichaves_e_e estamos de olho"
1240,wandLinha,@wandLinha,2016-08-14T19:59:05.000Z,"Em resposta a 
@gabturquettientrei no teu perfil pra acompanhar a conversa toda hahaha"
1241,gabizinha,@gabturquetti,2016-08-14T23:34:37.000Z,espero ter conseguido plantar uma sementinha de amor na cabeça da minha sobrinha pq claramente n é isso que ela tem em casa
1242,gabizinha,@gabturquetti,2016-08-14T23:33:41.000Z,"Em resposta a 
@wandLinha
 e 
@AmandLaGandHisim amiga, fiquei besta que ela pensava isso"
1243,gabizinha,@gabturquetti,2016-08-14T23:33:18.000Z,que venha o outro
1244,gabizinha,@gabturquetti,2016-08-14T23:33:13.000Z,"pibic, te dou aquele adeus"
1245,gabizinha,@gabturquetti,2016-08-14T14:33:15.000Z,sentei o textao no post porque sos
1246,gabizinha,@gabturquetti,2016-08-14T14:32:41.000Z,É muita coisa pra minha cabeça às 11:32
1247,gabizinha,@gabturquetti,2016-08-14T14:32:24.000Z,"e que quando ele falava ""a bichinha é ignorante mas é bonita"" ela se sentia ELOGIADA"
1248,gabizinha,@gabturquetti,2016-08-14T14:31:40.000Z,"até que ela fala que ele chamava ela de ignorante, burra, impaciente e que ela sabia que ele só chamava ela assim pelo bem dela"
1249,gabizinha,@gabturquetti,2016-08-14T14:30:57.000Z,até ai tudo bem
1250,gabizinha,@gabturquetti,2016-08-14T14:30:51.000Z,Acordei vendo post da minha sobrinha falando que sentia falta do avô dela
1251,gabizinha,@gabturquetti,2016-08-13T21:36:13.000Z,Vendi meu violão em menos de 3h
1252,gabizinha,@gabturquetti,2016-08-29T13:50:12.000Z,incrível como estamos na ultima semana do mês e a internet da unb já melhorou MUITO
1253,gabizinha,@gabturquetti,2016-08-29T02:32:48.000Z,"Em resposta a 
@gabichaves_NAO TEM NECESSIDADE AQUELE MONTE DE EQUAÇÃO"
1254,gabizinha,@gabturquetti,2016-08-27T01:53:24.000Z,"tem que correr dos comentários, dá vontade de chorar!!"
1255,gabizinha,@gabturquetti,2016-08-15T02:21:46.000Z,amanhã é dia de processar dado de multifeixee
1256,gabizinha,@gabturquetti,2016-08-15T02:20:19.000Z,"Em resposta a 
@gabichaves_e_e estamos de olho"
1257,wandLinha,@wandLinha,2016-08-14T19:59:05.000Z,"Em resposta a 
@gabturquettientrei no teu perfil pra acompanhar a conversa toda hahaha"
1258,gabizinha,@gabturquetti,2016-08-14T23:34:37.000Z,espero ter conseguido plantar uma sementinha de amor na cabeça da minha sobrinha pq claramente n é isso que ela tem em casa
1259,gabizinha,@gabturquetti,2016-08-14T23:33:41.000Z,"Em resposta a 
@wandLinha
 e 
@AmandLaGandHisim amiga, fiquei besta que ela pensava isso"
1260,gabizinha,@gabturquetti,2016-08-14T23:33:18.000Z,que venha o outro
1261,gabizinha,@gabturquetti,2016-08-14T23:33:13.000Z,"pibic, te dou aquele adeus"
1262,gabizinha,@gabturquetti,2016-08-14T14:33:15.000Z,sentei o textao no post porque sos
1263,gabizinha,@gabturquetti,2016-08-14T14:32:41.000Z,É muita coisa pra minha cabeça às 11:32
1264,gabizinha,@gabturquetti,2016-08-14T14:32:24.000Z,"e que quando ele falava ""a bichinha é ignorante mas é bonita"" ela se sentia ELOGIADA"
1265,gabizinha,@gabturquetti,2016-08-14T14:31:40.000Z,"até que ela fala que ele chamava ela de ignorante, burra, impaciente e que ela sabia que ele só chamava ela assim pelo bem dela"
1266,gabizinha,@gabturquetti,2016-08-14T14:30:57.000Z,até ai tudo bem
1267,gabizinha,@gabturquetti,2016-08-14T14:30:51.000Z,Acordei vendo post da minha sobrinha falando que sentia falta do avô dela
1268,gabizinha,@gabturquetti,2016-08-13T21:36:13.000Z,Vendi meu violão em menos de 3h
1269,gabizinha,@gabturquetti,2016-08-13T21:35:55.000Z,ADORO O OLX AMIGOS
1270,gabizinha,@gabturquetti,2016-08-13T19:01:23.000Z,"Em resposta a 
@gabichaves_quando você tem que terminar o pibic mas tem que procrastinar e arrumar desculpas para não escreve-lo"
1271,gabizinha,@gabturquetti,2016-08-12T19:05:09.000Z,esses campos de prospecção de ouro não vão te ajudar em nada nesse mestrado pq você gosta msm é de rocha duraaa!! voltaaaaaaa
1272,gabizinha,@gabturquetti,2016-08-12T19:03:58.000Z,campanha: volta edu
1273,gabizinha,@gabturquetti,2016-08-09T19:59:18.000Z,"Em resposta a 
@gabturquetticomo que funcionou? tipo, o plano cobre?"
1274,gabizinha,@gabturquetti,2016-08-09T19:56:56.000Z,sério??? to pensando em colocar!!!!!!!
1275,gabizinha,@gabturquetti,2016-08-08T21:31:43.000Z,aguardando ansiosamente as provas de cálculo 1 e física 1 pro estacionamento e ru esvaziarem
1276,gabizinha,@gabturquetti,2016-08-07T23:41:27.000Z,#levantamentodepeso tá bala!
1277,gabizinha,@gabturquetti,2016-08-07T13:18:44.000Z,o que dizer desse sport tv 16 que pega aqui em casa s2s2
1278,gabizinha,@gabturquetti,2016-08-07T01:58:14.000Z,desanimadissima de voltar as aulas
1279,gabizinha,@gabturquetti,2016-08-04T01:37:58.000Z,Hoje eu fiz o snatch mais lindo de todos os tempos
1280,gabizinha,@gabturquetti,2016-08-04T01:30:11.000Z,Amor é: trocar temporariamente de celular com seu namorado pra ele jogar pokemon go
1281,gabizinha,@gabturquetti,2016-08-04T01:28:33.000Z,FINALMENTE DEPOIS DE DUAS INICIAÇÕES CIENTÍFICAS VOLUNTÁRIASSSSSSSS
1282,gabizinha,@gabturquetti,2016-08-04T01:28:16.000Z,PIBIC REMUNERADO OBRIGADA DEUS
1283,gabizinha,@gabturquetti,2016-07-31T23:40:00.000Z,o que dizer da minha pulseira da vivara s2s2s2
1284,gabizinha,@gabturquetti,2016-07-30T02:55:29.000Z,jamais vou esquecer a experiencia que foi ir para o amazonas
1285,gabizinha,@gabturquetti,2016-07-30T02:54:35.000Z,nada barra o sentimento de deitar numa cama que não mexe e tomar banho com água sem ser de rio
1286,gabizinha,@gabturquetti,2016-07-14T01:05:51.000Z,edu foi de novo pra campo :/
1287,gabizinha,@gabturquetti,2016-07-14T01:05:00.000Z,alooooooo matricula web cade essas menções
1288,gabizinha,@gabturquetti,2016-07-13T04:03:12.000Z,o que meninaaa
1289,gabizinha,@gabturquetti,2016-08-12T19:03:58.000Z,campanha: volta edu
1290,gabizinha,@gabturquetti,2016-08-09T19:59:18.000Z,"Em resposta a 
@gabturquetticomo que funcionou? tipo, o plano cobre?"
1291,gabizinha,@gabturquetti,2016-08-09T19:56:56.000Z,sério??? to pensando em colocar!!!!!!!
1292,gabizinha,@gabturquetti,2016-08-08T21:31:43.000Z,aguardando ansiosamente as provas de cálculo 1 e física 1 pro estacionamento e ru esvaziarem
1293,gabizinha,@gabturquetti,2016-08-07T23:41:27.000Z,#levantamentodepeso tá bala!
1294,gabizinha,@gabturquetti,2016-08-07T13:18:44.000Z,o que dizer desse sport tv 16 que pega aqui em casa s2s2
1295,gabizinha,@gabturquetti,2016-08-07T01:58:14.000Z,desanimadissima de voltar as aulas
1296,gabizinha,@gabturquetti,2016-08-04T01:37:58.000Z,Hoje eu fiz o snatch mais lindo de todos os tempos
1297,gabizinha,@gabturquetti,2016-08-04T01:30:11.000Z,Amor é: trocar temporariamente de celular com seu namorado pra ele jogar pokemon go
1298,gabizinha,@gabturquetti,2016-08-04T01:28:33.000Z,FINALMENTE DEPOIS DE DUAS INICIAÇÕES CIENTÍFICAS VOLUNTÁRIASSSSSSSS
1299,gabizinha,@gabturquetti,2016-08-04T01:28:16.000Z,PIBIC REMUNERADO OBRIGADA DEUS
1300,gabizinha,@gabturquetti,2016-07-31T23:40:00.000Z,o que dizer da minha pulseira da vivara s2s2s2
1301,gabizinha,@gabturquetti,2016-07-30T02:55:29.000Z,jamais vou esquecer a experiencia que foi ir para o amazonas
1302,gabizinha,@gabturquetti,2016-07-30T02:54:35.000Z,nada barra o sentimento de deitar numa cama que não mexe e tomar banho com água sem ser de rio
1303,gabizinha,@gabturquetti,2016-07-14T01:05:51.000Z,edu foi de novo pra campo :/
1304,gabizinha,@gabturquetti,2016-07-14T01:05:00.000Z,alooooooo matricula web cade essas menções
1305,gabizinha,@gabturquetti,2016-07-13T04:03:12.000Z,o que meninaaa
1306,gabizinha,@gabturquetti,2016-07-13T02:13:09.000Z,agora eu to desesperada pra ir pro amazonas e ficar longe dos dois
1307,gabizinha,@gabturquetti,2016-07-13T02:12:58.000Z,não tava querendo ir pro amazonas até o namorado da minha mãe chegar
1308,gabizinha,@gabturquetti,2016-07-13T01:07:36.000Z,falar de geologia em artigo é um negocio complicado ne?
1309,gabizinha,@gabturquetti,2016-07-12T01:46:04.000Z,"vi todos os tfs de hoje e posso dizer que: se gente que não sabia nem o que tava falando, formou, eu consigo formar tb"
1310,wandLinha,@wandLinha,2016-07-11T04:33:19.000Z,"Em resposta a 
@gabturquettinão desista"
1311,gabizinha,@gabturquetti,2016-07-12T01:43:53.000Z,ta muita sacanagem pq ta injusto! kkkk
1312,gabizinha,@gabturquetti,2016-07-11T04:13:07.000Z,"depois que eu vi a sacanagem que ta a seleção do mestrado na unb, eu to com muito, mas muito medo de não conseguir daqui um aninho"
1313,gabizinha,@gabturquetti,2016-07-11T02:42:23.000Z,vou ficar com o edu até quarta e depois só vejo ele em agosto
1314,gabizinha,@gabturquetti,2016-07-11T02:41:39.000Z,afffff
1315,gabizinha,@gabturquetti,2016-07-11T02:41:34.000Z,"ou seja, vocês passam muito tempo se desencontrando"
1316,gabizinha,@gabturquetti,2016-07-11T02:41:16.000Z,"a parte muito ruim de namorar gente que faz geologia, quando você faz geofísica, é que seus campos nunca vão bater na mesma época"
1317,wandLinha,@wandLinha,2016-07-10T13:18:36.000Z,"Em resposta a 
@wandLinha@bbloodymind"
1318,gabizinha,@gabturquetti,2016-07-10T18:47:51.000Z,kkkkkkkkk
1319,gabizinha,@gabturquetti,2016-07-07T02:44:07.000Z,5 episodios de modern family SEGUIDOS pq estou de feeeeeeeeeerias
1320,gabizinha,@gabturquetti,2016-07-06T01:59:35.000Z,aaaaaaaaaaaa
1321,gabizinha,@gabturquetti,2016-07-06T01:59:26.000Z,"Eu quero ficar de boas, quero ler meus artigos do amazonas, não quero estudar pra essas coisassssssssssssss"
1322,gabizinha,@gabturquetti,2016-07-06T01:59:07.000Z,"DEUS, ME DÁ ANIMO PRA ESTUDAR PRA POTENCIAL ESPONTÂNEO, POR FAVORRRRRRR"
1323,gabizinha,@gabturquetti,2016-07-05T23:01:07.000Z,esse negócio de formar
1324,gabizinha,@gabturquetti,2016-07-05T23:01:01.000Z,ta começando a me dar um nervoso
1325,gabizinha,@gabturquetti,2016-07-05T23:00:53.000Z,amanhã é dia de separar os equipamentos pro amazonasssss
1326,wandLinha,@wandLinha,2016-07-05T14:47:55.000Z,"Em resposta a 
@gabturquettieu tbm, menina
vamos antes da tua viagem, plis"
1327,gabizinha,@gabturquetti,2016-07-11T02:42:23.000Z,vou ficar com o edu até quarta e depois só vejo ele em agosto
1328,gabizinha,@gabturquetti,2016-07-11T02:41:39.000Z,afffff
1329,gabizinha,@gabturquetti,2016-07-11T02:41:34.000Z,"ou seja, vocês passam muito tempo se desencontrando"
1330,gabizinha,@gabturquetti,2016-07-11T02:41:16.000Z,"a parte muito ruim de namorar gente que faz geologia, quando você faz geofísica, é que seus campos nunca vão bater na mesma época"
1331,wandLinha,@wandLinha,2016-07-10T13:18:36.000Z,"Em resposta a 
@wandLinha@bbloodymind"
1332,gabizinha,@gabturquetti,2016-07-10T18:47:51.000Z,kkkkkkkkk
1333,gabizinha,@gabturquetti,2016-07-07T02:44:07.000Z,5 episodios de modern family SEGUIDOS pq estou de feeeeeeeeeerias
1334,gabizinha,@gabturquetti,2016-07-06T01:59:35.000Z,aaaaaaaaaaaa
1335,gabizinha,@gabturquetti,2016-07-06T01:59:26.000Z,"Eu quero ficar de boas, quero ler meus artigos do amazonas, não quero estudar pra essas coisassssssssssssss"
1336,gabizinha,@gabturquetti,2016-07-06T01:59:07.000Z,"DEUS, ME DÁ ANIMO PRA ESTUDAR PRA POTENCIAL ESPONTÂNEO, POR FAVORRRRRRR"
1337,gabizinha,@gabturquetti,2016-07-05T23:01:07.000Z,esse negócio de formar
1338,gabizinha,@gabturquetti,2016-07-05T23:01:01.000Z,ta começando a me dar um nervoso
1339,gabizinha,@gabturquetti,2016-07-05T23:00:53.000Z,amanhã é dia de separar os equipamentos pro amazonasssss
1340,wandLinha,@wandLinha,2016-07-05T14:47:55.000Z,"Em resposta a 
@gabturquettieu tbm, menina
vamos antes da tua viagem, plis"
1341,gabizinha,@gabturquetti,2016-07-05T22:52:49.000Z,VAMOSSSSSSSS VAMOS MARCAR UM DIA PRA FAZER EXERCICIOS DA MULHER LA QUE EU TE MANDEI KKK E COMER COMIDAS GOSTOSAS
1342,gabizinha,@gabturquetti,2016-07-05T21:54:41.000Z,minha vontade pra estudar pra ultima prova do semestre tá ó:
1343,wandLinha,@wandLinha,2016-07-05T14:21:33.000Z,"Em resposta a 
@gabturquettiafe, ainda pensei em você hahahaha"
1344,gabizinha,@gabturquetti,2016-07-05T14:22:32.000Z,aff quero te ver pra colocar o papo em diaaaaaa
1345,gabizinha,@gabturquetti,2016-07-05T14:11:30.000Z,"quero fazer cookie, não posso! quero fazer pasta de amendoim, não posso! quero fazer qqlr coisa, NÃO POSSO PQ EU NAO TENHO UM PROCESSADORR"
1346,gabizinha,@gabturquetti,2016-07-05T14:11:01.000Z,muito dificil querer fazer qqlr comida rápida sem ele pqp
1347,gabizinha,@gabturquetti,2016-07-05T14:10:49.000Z,"Gente, alguem não tem um multiprocessador em casa que não ta usando e nao quer me vender por preço de brother nao? kkk"
1348,wandLinha,@wandLinha,2016-07-05T12:46:31.000Z,"alguém estará pela UnB pra almoçar comigo hoje?
quem se candidata?"
1349,gabizinha,@gabturquetti,2016-07-05T14:10:02.000Z,só vou pra la a tarde :(
1350,gabizinha,@gabturquetti,2016-07-05T12:21:41.000Z,"@gabichaves_
 miga depois me passa o link do workout lá da blogilates que eu não achei kkk"
1351,gabizinha,@gabturquetti,2016-07-04T20:45:09.000Z,"Em resposta a 
@gabichaves_EU SO QUERO IR NO SHOPPING"
1352,gabizinha,@gabturquetti,2016-07-03T01:12:55.000Z,estoy muy felizzzzzzzz
1353,gabizinha,@gabturquetti,2016-07-02T14:56:08.000Z,o que dizer do presente que o netflix me deu colocando a 6a temporada do modern family
1354,gabizinha,@gabturquetti,2016-07-02T14:48:00.000Z,o que dizer da apresentação de sismica 1 ontem que foi incrivelmente BOA kkkkkkkkkkkkkkkkkkkkkkkkkk
1355,gabizinha,@gabturquetti,2016-07-02T14:47:03.000Z,"Em resposta a 
@gabichaves_ainda comi uns negocios árabes tb kkkkkk hoje começa a saga: sexy arms, extreme abs 1 2 3"
